province,district,distid,year,nomincome,area_total,realincome,RAIL_prop,RAIL_rec,RAIL_sur,RAIL,RAIL_KHi,RAIL_KLo,RAIL_L6973,RAIL_L7478,RAIL_L7983,RAIL_L8488,RAIL_L8993,RAIL_L9498,ln_realincome
cp,nagpur,101010,1902,19874497.28829193,1160867,14453601,0,0,1,1,1,0,0,0,0,0,0,1,16.486454
cp,nagpur,101010,1903,19235705.47747421,1192985,13772702,0,0,1,1,1,0,0,0,0,0,0,1,16.4382
cp,nagpur,101010,1904,18836964.35528755,1210474,14259770,0,0,1,1,1,0,0,0,0,0,0,1,16.472954
cp,nagpur,101010,1905,19059712.39636612,1237162,13381330,0,0,1,1,1,0,0,0,0,0,0,1,16.40937
cp,nagpur,101010,1906,21531749.6315155,1224801,13448996,0,0,1,1,1,0,0,0,0,0,0,1,16.414415
cp,nagpur,101010,1907,22225350.26115417,1201079,13964810,0,0,1,1,1,0,0,0,0,0,0,1,16.452051
cp,nagpur,101010,1908,26132623.78863525,1163147,13755943,0,0,1,1,1,0,0,0,0,0,0,1,16.436981
cp,nagpur,101010,1910,26641245.91003418,1162585,16525084,0,0,1,1,1,0,0,0,0,0,0,1,16.62039
cp,nagpur,101010,1911,29155147.75430298,1177760,17302862,0,0,1,1,1,0,0,0,0,0,0,1,16.666382
cp,nagpur,101010,1912,35803151.45117188,1191437,18379978,0,0,1,1,1,0,0,0,0,0,0,1,16.726772
cp,nagpur,101010,1913,26631407.73297501,1208362,14232410,0,0,1,1,1,0,0,0,0,0,0,1,16.471033
cp,nagpur,101010,1915,27473534.67045593,1202764,14764115,0,0,1,1,1,0,0,0,0,0,0,1,16.50771
cp,nagpur,101010,1916,25981930.740448,1174810,14720457,0,0,1,1,1,0,0,0,0,0,0,1,16.504749
cp,nagpur,101010,1917,25389928.27728271,1116529,11635589,0,0,1,1,1,0,0,0,0,0,0,1,16.269579
cp,nagpur,101010,1918,50140141.57842255,1109251,14024906,0,0,1,1,1,0,0,0,0,0,0,1,16.456345
cp,nagpur,101010,1919,47825445.13012695,1107592,12851063,0,0,1,1,1,0,0,0,0,0,0,1,16.368937
cp,nagpur,101010,1920,38673781.04760742,1109634,11645994,0,0,1,1,1,0,0,0,0,0,0,1,16.270473
cp,nagpur,101010,1922,38618331.36425781,1348971.4,17267130,0,0,1,1,1,0,0,0,0,0,0,1,16.664316
cp,nagpur,101010,1925,38798390.48901367,1416253.8,15271554,0,0,1,1,1,0,0,0,0,0,0,1,16.541502
cp,nagpur,101010,1926,36752625.58203125,1438935.5,13607538,0,0,1,1,1,0,0,0,0,0,0,1,16.426134
cp,nagpur,101010,1928,43214390.34289551,1420895,16764279,0,0,1,1,1,0,0,0,0,0,0,1,16.634762
cp,wardha,101011,1874,29658363.33984375,842023.88,29658364,0,0,0,1,0,1,0,0,0,0,0,1,17.205256
cp,wardha,101011,1877,29100815.453125,887509.44,17803258,0,0,0,1,0,1,0,0,0,0,0,1,16.694893
cp,wardha,101011,1879,25877128.7734375,893348.94,14712692,0,0,0,1,0,1,0,0,0,0,0,1,16.504221
cp,wardha,101011,1880,14410573.7734375,822283.19,10942931,0,0,0,1,0,1,0,0,0,0,0,1,16.208204
cp,wardha,101011,1882,21609157.80273438,890351.81,17827046,0,0,0,1,0,1,0,0,0,0,0,1,16.696228
cp,wardha,101011,1885,13199055.4296875,794611.13,11414820,0,0,0,1,0,1,0,0,0,0,0,1,16.250423
cp,wardha,101011,1886,13949538.25,854017.75,11070520,0,0,0,1,0,1,0,0,0,0,0,1,16.219797
cp,wardha,101011,1888,15656680.265625,855878.19,11069947,0,0,0,1,0,1,0,0,0,0,0,1,16.219744
cp,wardha,101011,1889,14569940.24609375,835423.38,10017044,0,0,0,1,0,1,0,0,0,0,0,1,16.119799
cp,wardha,101011,1890,15213924.33447266,947245,11495352,0,0,0,1,0,1,0,0,0,0,0,1,16.257454
cp,wardha,101011,1891,15594150.67041016,890790,11053761,0,0,0,1,0,1,0,0,0,0,0,1,16.218281
cp,wardha,101011,1892,19136769.17578125,896715,12441600,0,0,1,1,0,1,0,0,0,0,0,1,16.336555
cp,wardha,101011,1893,15710869.890625,880043,11209154,0,0,1,1,0,1,0,0,0,0,0,1,16.232241
cp,wardha,101011,1894,13833368.39453125,797162,9856638,0,0,1,1,0,1,0,0,0,0,0,1,16.103655
cp,wardha,101011,1895,13450660.00195313,773680,9594062,0,0,1,1,0,1,0,0,0,0,0,1,16.076654
cp,wardha,101011,1896,15632502.89453125,759615,9915593,0,0,1,1,0,1,0,0,0,0,0,1,16.109619
cp,wardha,101011,1897,20639658.98535156,828449,10336889,0,0,1,1,0,1,0,0,0,0,0,1,16.15123
cp,wardha,101011,1898,13131054.17739105,810419,9146749,0,0,1,1,0,1,0,0,0,0,0,1,16.02891
cp,wardha,101011,1899,10430061.27283096,696054,8716537,0,0,1,1,0,1,0,0,0,0,0,1,15.980733
cp,wardha,101011,1901,13773401.50212097,880617,8177354,0,0,1,1,0,1,0,0,0,0,0,1,15.91688
cp,wardha,101011,1902,11940704.87165833,896749,7990710.5,0,0,1,1,0,1,0,0,0,0,0,1,15.89379
cp,wardha,101011,1903,11439928.47980499,887816,7330606,0,0,1,1,0,1,0,0,0,0,0,1,15.807569
cp,wardha,101011,1904,10521512.48433113,907283,7047651.5,0,0,1,1,0,1,0,0,0,0,0,1,15.768205
cp,wardha,101011,1905,10184719.70191956,925250,6715398,0,0,1,1,0,1,0,0,0,0,0,1,15.719913
cp,wardha,101011,1906,11707154.66603851,926363,6893811.5,0,0,1,1,0,1,0,0,0,0,0,1,15.746135
cp,wardha,101011,1907,10769306.03343201,916785,6406696,0,0,1,1,0,1,0,0,0,0,0,1,15.672854
cp,wardha,101011,1908,16280212.78314209,896436,8327117,0,0,1,1,0,1,0,0,0,0,0,1,15.935028
cp,wardha,101011,1910,25954165.12453461,884771,14348432,0,0,1,1,0,1,0,0,0,0,0,1,16.479151
cp,wardha,101011,1911,19688917.06523895,901210,10778878,0,0,1,1,0,1,0,0,0,0,0,1,16.1931
cp,wardha,101011,1912,23340923.04563904,909223,11720650,0,0,1,1,0,1,0,0,0,0,0,1,16.276863
cp,wardha,101011,1913,18071172.21043396,895408,9252259,0,0,1,1,0,1,0,0,0,0,0,1,16.040379
cp,wardha,101011,1914,20055038.25022888,909556,10086958,0,0,1,1,0,1,0,0,0,0,0,1,16.126755
cp,wardha,101011,1915,21570023.28805542,916523,11181112,0,0,1,1,0,1,0,0,0,0,0,1,16.229736
cp,wardha,101011,1916,18683067.50115967,885408,10358490,0,0,1,1,0,1,0,0,0,0,0,1,16.153316
cp,wardha,101011,1917,13867633.05513,868429,6315788.5,0,0,1,1,0,1,0,0,0,0,0,1,15.658564
cp,wardha,101011,1918,37433252.87780762,839058,10569078,0,0,1,1,0,1,0,0,0,0,0,1,16.173443
cp,wardha,101011,1919,37031285.23171997,859716,9530826,0,0,1,1,0,1,0,0,0,0,0,1,16.070042
cp,wardha,101011,1920,27854308.95327759,871116,8245713.5,0,0,1,1,0,1,0,0,0,0,0,1,15.925204
cp,wardha,101011,1922,29216781.7718811,1069690.9,12971288,0,0,1,1,0,1,0,0,0,0,0,1,16.378248
cp,wardha,101011,1925,30654862.53158569,1091638.8,11938916,0,0,1,1,0,1,0,0,0,0,0,1,16.295315
cp,wardha,101011,1926,25930665.86941528,1116710.5,9197465,0,0,1,1,0,1,0,0,0,0,0,1,16.034439
cp,wardha,101011,1927,34445530.89001465,1069206.9,13206351,0,0,1,1,0,1,0,0,0,0,0,1,16.396208
cp,wardha,101011,1928,33665128.39831543,1084048.8,12288178,0,0,1,1,0,1,0,0,0,0,0,1,16.324148
cp,wardha,101011,1930,18745370.72859955,931076,12595068,0,0,0,1,0,1,0,0,0,0,0,1,16.348816
cp,chanda,101012,1877,24509681.99865723,635128.81,24509682,0,0,0,1,1,0,0,0,0,0,0,0,17.014578
cp,chanda,101012,1880,19974942.41558838,658205.25,25214968,0,0,0,1,1,0,0,0,0,0,0,0,17.042948
cp,chanda,101012,1882,18355856.60713196,738453.75,27136626,0,0,1,1,1,0,0,0,0,0,0,0,17.116394
cp,chanda,101012,1888,10328596.43556213,585148.44,13420417,0,0,1,1,1,0,0,0,0,0,0,0,16.412289
cp,chanda,101012,1890,11183745.39047241,585977,14000176,0,0,1,1,1,0,0,0,0,0,0,0,16.45458
cp,chanda,101012,1891,11250660.07844543,563303,13629270,0,0,1,1,1,0,0,0,0,0,0,0,16.427731
cp,chanda,101012,1892,12366434.28912354,569411,13957927,0,0,1,1,1,0,0,0,0,0,0,0,16.451559
cp,chanda,101012,1893,11995295.54459,537624,14325576,0,0,1,1,1,0,0,0,0,0,0,0,16.477556
cp,chanda,101012,1894,13012892.88420868,547573,15379073,0,0,1,1,1,0,0,0,0,0,0,0,16.548519
cp,chanda,101012,1895,14328319.06201172,563964,17209994,0,0,1,1,1,0,0,0,0,0,0,0,16.661001
cp,chanda,101012,1896,20242011.6328125,626595,21779024,0,0,1,1,1,0,0,0,0,0,0,0,16.896458
cp,chanda,101012,1897,24640858.39257813,694808,20239054,0,0,1,1,1,0,0,0,0,0,0,0,16.823124
cp,chanda,101012,1898,15452703.28222656,682556,19085026,0,0,1,1,1,0,0,0,0,0,0,0,16.764414
cp,chanda,101012,1899,12542294.36169434,593321,15826511,0,0,1,1,1,0,0,0,0,0,0,0,16.577196
cp,chanda,101012,1901,14838813.81445313,643625,13805412,0,0,1,1,1,0,0,0,0,0,0,0,16.440571
cp,chanda,101012,1902,14350253.42095947,691528,15281508,0,0,1,1,1,0,0,0,0,0,0,0,16.542154
cp,chanda,101012,1903,13372197.98130798,701013,14605552,0,0,1,1,1,0,0,0,0,0,0,0,16.496912
cp,chanda,101012,1904,11858815.93182373,749344,14180059,0,0,1,1,1,0,0,0,0,0,0,0,16.467348
cp,chanda,101012,1905,12679304.15412903,738598,13248981,0,0,1,1,1,0,0,0,0,0,0,0,16.399431
cp,chanda,101012,1906,14532148.00596619,748080,11875458,0,0,1,1,1,0,0,0,0,0,0,0,16.289984
cp,chanda,101012,1907,12933502.94873047,683151,10882586,0,0,1,1,1,0,0,0,0,0,0,0,16.202675
cp,chanda,101012,1908,14463130.53662109,621172,10262516,0,0,1,1,1,0,0,0,0,0,0,0,16.144009
cp,chanda,101012,1909,17721800.14909363,724235,15494606,0,0,1,1,1,0,0,0,0,0,0,0,16.556002
cp,chanda,101012,1910,17160916.61573792,731461,15704318,0,0,1,1,1,0,0,0,0,0,0,0,16.569447
cp,chanda,101012,1911,18038527.20080185,766030,15519896,0,0,1,1,1,0,0,0,0,0,0,0,16.557632
cp,chanda,101012,1912,19691688.76428223,755767,15693557,0,0,1,1,1,0,0,0,0,0,0,0,16.56876
cp,chanda,101012,1913,21461420.14642334,778725,16992422,0,0,1,1,1,0,0,0,0,0,0,0,16.648277
cp,chanda,101012,1914,21066394.1300354,790450,17334138,0,0,1,1,1,0,0,0,0,0,0,0,16.668188
cp,chanda,101012,1915,21723542.48257446,822861,17692236,0,0,1,1,1,0,0,0,0,0,0,0,16.688637
cp,chanda,101012,1916,21464596.50610352,807937,18079104,0,0,1,1,1,0,0,0,0,0,0,0,16.710268
cp,chanda,101012,1917,19293297.09368134,775271,14141568,0,0,1,1,1,0,0,0,0,0,0,0,16.464628
cp,chanda,101012,1918,24340296.32119751,756564,10646165,0,0,1,1,1,0,0,0,0,0,0,0,16.18071
cp,chanda,101012,1919,29700719.5617981,754918,12385324,0,0,1,1,1,0,0,0,0,0,0,0,16.332024
cp,chanda,101012,1920,29104294.48968506,738446,13501109,0,0,1,1,1,0,0,0,0,0,0,0,16.418282
cp,chanda,101012,1921,33434640.41400146,795359.31,15868186,0,0,1,1,1,0,0,0,0,0,0,0,16.579826
cp,chanda,101012,1922,23378075.94995117,852276.69,16791228,0,0,1,1,1,0,0,0,0,0,0,0,16.636368
cp,chanda,101012,1923,23524474.38244629,857739.13,16897458,0,0,1,1,1,0,0,0,0,0,0,0,16.642673
cp,chanda,101012,1924,25229421.04754639,910666.38,15587401,0,0,1,1,1,0,0,0,0,0,0,0,16.561974
cp,chanda,101012,1925,25448898.56018066,916097.56,15820186,0,0,1,1,1,0,0,0,0,0,0,0,16.576797
cp,chanda,101012,1926,25483140.73901367,887027.25,14692916,0,0,1,1,1,0,0,0,0,0,0,0,16.502876
cp,chanda,101012,1927,31218382.07867432,909083.13,19285120,0,0,1,1,1,0,0,0,0,0,0,0,16.774845
cp,chanda,101012,1928,27439456.13628387,952040.94,17475098,0,0,1,1,1,0,0,0,0,0,0,0,16.676287
cp,chanda,101012,1929,23893312.50352478,872073,16424128,0,0,1,1,1,0,0,0,0,0,0,0,16.614262
cp,chanda,101012,1930,18304261.15194702,905484,19910236,0,0,0,1,1,0,0,0,0,0,0,0,16.806744
cp,bhandara,101013,1872,12839921.03582764,695363.81,12839921,0,0,0,0,1,0,0,1,0,0,0,0,16.368071
cp,bhandara,101013,1875,8704304.660369873,590447.38,11278213,0,0,0,0,1,0,0,1,0,0,0,0,16.238384
cp,bhandara,101013,1877,15010219.62097168,673050.88,13049930,0,0,0,0,1,0,0,1,0,0,0,0,16.384293
cp,bhandara,101013,1880,12661455.25537109,682322.31,12372393,0,0,0,0,1,0,0,1,0,0,0,0,16.330978
cp,bhandara,101013,1881,9662061.944091797,697441.94,12232629,0,0,0,0,1,0,0,1,0,0,0,0,16.319618
cp,bhandara,101013,1882,9789757.177246094,744119,12157869,0,0,0,1,1,0,0,1,0,0,0,0,16.313488
cp,bhandara,101013,1885,7780581.866760254,503456.59,8982593,0,0,0,1,1,0,0,1,0,0,0,0,16.010799
cp,bhandara,101013,1886,8368936.828369141,500537.72,9135750,0,0,0,1,1,0,0,1,0,0,0,0,16.027706
cp,bhandara,101013,1889,14601900.24432373,792339.31,14344009,0,0,0,1,1,0,0,1,0,0,0,0,16.478844
cp,bhandara,101013,1892,17457376.824646,886230,16366217,0,0,0,1,1,0,0,1,0,0,0,0,16.610729
cp,bhandara,101013,1893,21053527.23474121,1039416,19820934,0,0,1,1,1,0,0,1,0,0,0,0,16.80225
cp,bhandara,101013,1894,19656340.99841309,798998,17683314,0,0,1,1,1,0,0,1,0,0,0,0,16.688131
cp,bhandara,101013,1895,19681635.5539856,754051,18687144,0,0,1,1,1,0,0,1,0,0,0,0,16.743347
cp,bhandara,101013,1897,26556241.65881348,723394,18768828,0,0,1,1,1,0,0,1,0,0,0,0,16.747707
cp,bhandara,101013,1898,17035987.51135254,745858,16246363,0,0,1,1,1,0,0,1,0,0,0,0,16.60338
cp,bhandara,101013,1899,11934817.86362076,547278,13282108,0,0,1,1,1,0,0,1,0,0,0,0,16.401928
cp,bhandara,101013,1901,15753588.43243408,695113,12049537,0,0,1,1,1,0,0,1,0,0,0,0,16.304537
cp,bhandara,101013,1902,12857308.59680176,627874,10864362,0,0,1,1,1,0,0,1,0,0,0,0,16.200998
cp,bhandara,101013,1903,13284534.11862183,742038,10867390,0,0,1,1,1,0,0,1,0,0,0,0,16.201277
cp,bhandara,101013,1904,10594392.76334381,755602,9391640,0,0,1,1,1,0,0,1,0,0,0,0,16.05533
cp,bhandara,101013,1905,10449609.35545349,767145,8519412,0,0,1,1,1,0,0,1,0,0,0,0,15.957858
cp,bhandara,101013,1906,10238068.95125961,775188,7499348.5,0,0,1,1,1,0,0,1,0,0,0,0,15.830327
cp,bhandara,101013,1907,9534556.439437866,730391,6909098.5,0,0,1,1,1,0,0,1,0,0,0,0,15.74835
cp,bhandara,101013,1908,20150311.82125092,775886,12651877,0,0,1,1,1,0,0,1,0,0,0,0,16.353315
cp,bhandara,101013,1909,18477595.29340363,861219,13323968,0,0,1,1,1,0,0,1,0,0,0,0,16.405075
cp,bhandara,101013,1910,19928884.9601593,973842,16434475,0,0,1,1,1,0,0,1,0,0,0,0,16.614891
cp,bhandara,101013,1911,21135869.49236679,908187,15822476,0,0,1,1,1,0,0,1,0,0,0,0,16.576942
cp,bhandara,101013,1912,22651042.53050232,856618,15087090,0,0,1,1,1,0,0,1,0,0,0,0,16.52935
cp,bhandara,101013,1913,16965581.91571808,849635,11772142,0,0,1,1,1,0,0,1,0,0,0,0,16.281246
cp,bhandara,101013,1914,26085596.13484955,877234,17332138,0,0,1,1,1,0,0,1,0,0,0,0,16.668074
cp,bhandara,101013,1915,32345697.68237305,894105,22331240,0,0,1,1,1,0,0,1,0,0,0,0,16.921497
cp,bhandara,101013,1916,27238006.98796082,918181,18923968,0,0,1,1,1,0,0,1,0,0,0,0,16.755939
cp,bhandara,101013,1917,24161123.93024445,779757,14293753,0,0,1,1,1,0,0,1,0,0,0,0,16.475332
cp,bhandara,101013,1918,24890606.79269409,735297,9340059,0,0,1,1,1,0,0,1,0,0,0,0,16.049824
cp,bhandara,101013,1919,26087634.26441956,751083,9543229,0,0,1,1,1,0,0,1,0,0,0,0,16.071342
cp,bhandara,101013,1920,24756075.10646057,676854,9495045,0,0,1,1,1,0,0,1,0,0,0,0,16.06628
cp,bhandara,101013,1921,32128506.66851044,757687.38,13161132,0,0,1,1,1,0,0,1,0,0,0,0,16.392778
cp,bhandara,101013,1922,21655091.26395416,838522.69,13143347,0,0,1,1,1,0,0,1,0,0,0,0,16.391426
cp,bhandara,101013,1923,27827371.94354248,838514.44,15222458,0,0,1,1,1,0,0,1,0,0,0,0,16.538282
cp,bhandara,101013,1924,29008382.03413773,846479.31,13737568,0,0,1,1,1,0,0,1,0,0,0,0,16.435644
cp,bhandara,101013,1925,25982290.0189209,842622.69,12297946,0,0,1,1,1,0,0,1,0,0,0,0,16.324944
cp,bhandara,101013,1926,30463368.33629608,844481.56,14763164,0,0,1,1,1,0,0,1,0,0,0,0,16.507647
cp,bhandara,101013,1927,25621723.37600327,854700.56,14170229,0,0,1,1,1,0,0,1,0,0,0,0,16.466654
cp,bhandara,101013,1928,25419816.80300522,860929.5,12857172,0,0,1,1,1,0,0,1,0,0,0,0,16.369411
cp,bhandara,101013,1929,24189719.55693817,782613,14456350,0,0,1,1,1,0,0,1,0,0,0,0,16.486645
cp,bhandara,101013,1930,19171245.64167786,797236,16511546,0,0,0,1,1,0,0,1,0,0,0,0,16.61957
cp,balaghat,101014,1873,4061550.721191406,310910.16,4061550.8,0,0,0,0,0,0,0,0,0,0,0,0,15.217075
cp,balaghat,101014,1875,3763093.258895874,316945.09,4195250,0,0,0,0,0,0,0,0,0,0,0,0,15.249463
cp,balaghat,101014,1876,4129854.7578125,319076.59,4362472,0,0,0,0,0,0,0,0,0,0,0,0,15.288549
cp,balaghat,101014,1877,6034370.98828125,321746.81,4149711.8,0,0,0,0,0,0,0,0,0,0,0,0,15.238549
cp,balaghat,101014,1879,5119075.39453125,313066.38,3560121,0,0,0,0,0,0,0,0,0,0,0,0,15.085305
cp,balaghat,101014,1880,4384521.266601563,331935.84,3970825.3,0,0,0,0,0,0,0,0,0,0,0,0,15.194485
cp,balaghat,101014,1881,3892387.353515625,340722.06,4135001.8,0,0,0,0,0,0,0,0,0,0,0,0,15.234999
cp,balaghat,101014,1884,3122240.126953125,252424.75,2589569.5,0,0,0,0,0,0,0,0,0,0,0,0,14.767002
cp,balaghat,101014,1885,3451746.319824219,279405.44,3373636,0,0,0,0,0,0,0,0,0,0,0,0,15.031502
cp,balaghat,101014,1887,5263013.490234375,341083.41,4412838.5,0,0,0,0,0,0,0,0,0,0,0,0,15.300029
cp,balaghat,101014,1888,5091503.795898438,341648.94,4028423,0,0,0,0,0,0,0,0,0,0,0,0,15.208885
cp,balaghat,101014,1889,5430118.76171875,342260.47,4203993.5,1,0,0,0,0,0,0,0,0,0,0,0,15.251546
cp,balaghat,101014,1890,5502261.00390625,341869,4514134.5,1,0,0,0,0,0,0,0,0,0,0,0,15.322724
cp,balaghat,101014,1891,7013368.128234863,392003,5160554,1,0,0,0,0,0,0,0,0,0,0,0,15.456554
cp,balaghat,101014,1892,7537883.164916992,416796,5410071.5,1,0,0,0,0,0,0,0,0,0,0,0,15.503773
cp,balaghat,101014,1893,8252200.336120605,446688,6293795,1,0,0,0,0,0,0,0,0,0,0,0,15.655075
cp,balaghat,101014,1894,8972997.449707031,401521,6174822.5,1,0,0,0,0,0,0,0,0,0,0,0,15.635991
cp,balaghat,101014,1895,10300269.36132813,372785,6752887.5,1,0,0,0,0,0,0,0,0,0,0,0,15.725481
cp,balaghat,101014,1901,7536466.970703125,307410,4451757.5,1,0,0,0,0,0,0,0,0,0,0,0,15.308809
cp,balaghat,101014,1903,6019147.718292236,333648,4107254.8,1,0,0,1,0,0,0,0,0,0,0,0,15.228266
cp,balaghat,101014,1904,4672013.700683594,341869,3412503,1,0,0,1,0,0,0,0,0,0,0,0,15.042956
cp,balaghat,101014,1905,5049364.258514404,342238,3254556.3,1,0,0,1,0,0,0,0,0,0,0,0,14.995566
cp,balaghat,101014,1907,4913177.2449646,327820,2935450.3,1,0,0,1,0,0,0,0,0,0,0,0,14.892371
cp,balaghat,101014,1909,11694906.54117966,408024,5903230,1,0,0,1,0,0,0,0,0,0,0,0,15.59101
cp,balaghat,101014,1910,11230265.98150635,421018,5902562.5,1,0,0,1,0,0,0,0,0,0,0,0,15.590898
cp,balaghat,101014,1911,10384475.06428528,428791,5377824.5,1,0,0,1,0,0,0,0,0,0,0,0,15.497794
cp,balaghat,101014,1912,9615402.731139183,404330,4722730.5,1,0,0,1,0,0,0,0,0,0,0,0,15.367898
cp,balaghat,101014,1913,8703873.369018555,383109,4326304,1,0,0,1,0,0,0,0,0,0,0,0,15.280224
cp,balaghat,101014,1915,13406719.29199982,428270,6698785.5,1,0,0,1,0,0,0,0,0,0,0,0,15.717437
cp,balaghat,101014,1916,12578016.05309677,444264,6637914.5,1,0,0,1,0,0,0,0,0,0,0,0,15.708308
cp,balaghat,101014,1917,14555520.00363159,538618,7016365,1,0,0,1,0,0,0,0,0,0,0,0,15.763756
cp,balaghat,101014,1920,18203645.13372803,469468,5731284.5,1,0,0,1,0,0,0,0,0,0,0,0,15.56145
cp,balaghat,101014,1921,19276142.49339294,506304.22,6253273,1,0,0,1,0,0,0,0,0,0,0,0,15.648616
cp,balaghat,101014,1922,14053588.65394592,543140.44,6168573.5,1,0,0,1,0,0,0,0,0,0,0,0,15.634978
cp,balaghat,101014,1924,18236860.5819397,577713.81,7151753.5,1,0,0,1,0,0,0,0,0,0,0,0,15.782868
cp,balaghat,101014,1927,16268421.73813629,576243.75,6489870,1,0,0,1,0,0,0,0,0,0,0,0,15.685753
cp,balaghat,101014,1928,14905295.57130051,565076.19,5621345,1,0,0,1,0,0,0,0,0,0,0,0,15.542082
cp,balaghat,101014,1929,17643794.43545532,536227,7629763,1,0,0,1,0,0,0,0,0,0,0,0,15.847568
cp,balaghat,101014,1930,12249109.85877609,531297,8367078,0,0,0,1,0,0,0,0,0,0,0,0,15.939816
cp,raipur,101015,1872,36812031.56445313,1994132.5,36812032,0,0,0,0,1,0,0,0,0,1,0,0,17.421335
cp,raipur,101015,1873,27554650.921875,1811872,30344208,0,0,0,0,1,0,0,0,0,1,0,0,17.228117
cp,raipur,101015,1875,24434637.7578125,1813162.3,28661714,0,0,0,0,1,0,0,0,0,1,0,0,17.171072
cp,raipur,101015,1876,23852212.42578125,1866211.4,24018808,0,0,0,0,1,0,0,0,0,1,0,0,16.994349
cp,raipur,101015,1879,27381866.21875,1854880.8,20422908,0,0,0,0,1,0,0,0,0,1,0,0,16.832169
cp,raipur,101015,1880,21156727.6015625,1879592.1,19339884,0,0,0,0,1,0,0,0,0,1,0,0,16.777679
cp,raipur,101015,1882,15882591.60546875,1962457.8,19926966,0,0,0,1,1,0,0,0,0,1,0,0,16.807585
cp,raipur,101015,1886,18547582.8671875,1631918.5,12731642,0,0,0,1,1,0,0,0,0,1,0,0,16.3596
cp,raipur,101015,1889,25215683.90625,1716329.3,13299157,0,0,1,1,1,0,0,0,0,1,0,0,16.403212
cp,raipur,101015,1890,25016590.265625,2018162,15812971,0,0,1,1,1,0,0,0,0,1,0,0,16.576342
cp,raipur,101015,1891,30760616.65765381,2108034,17212640,0,0,1,1,1,0,0,0,0,1,0,0,16.661154
cp,raipur,101015,1892,34741131.68658066,2170825,16963002,0,0,1,1,1,0,0,0,0,1,0,0,16.646545
cp,raipur,101015,1893,30123704.12890625,2327932,18612208,0,0,1,1,1,0,0,0,0,1,0,0,16.739328
cp,raipur,101015,1894,33264375.09155273,2262052,18712106,0,0,1,1,1,0,0,0,0,1,0,0,16.74468
cp,raipur,101015,1895,32654253.45715332,2017774,17293892,0,0,1,1,1,0,0,0,0,1,0,0,16.665863
cp,raipur,101015,1897,49870817.23358917,1860176,16100865,0,0,1,1,1,0,0,0,0,1,0,0,16.594383
cp,raipur,101015,1898,33146520.12866211,1981035,16635030,0,0,1,1,1,0,0,0,0,1,0,0,16.627022
cp,raipur,101015,1899,30039984.06445313,1797312,15676322,0,0,1,1,1,0,0,0,0,1,0,0,16.567661
cp,raipur,101015,1901,34656185.58227539,1666243,14195857,0,0,1,1,1,0,0,0,0,1,0,0,16.46846
cp,raipur,101015,1902,31076545.76159668,1787492,14208292,0,0,1,1,1,0,0,0,0,1,0,0,16.469336
cp,raipur,101015,1903,30225304.16003418,1828029,13480573,0,0,1,1,1,0,0,0,0,1,0,0,16.416759
cp,raipur,101015,1904,27085786.57189941,2086889,15595718,0,0,1,1,1,0,0,0,0,1,0,0,16.562508
cp,raipur,101015,1905,36893463.48001099,2502080,19547196,0,0,1,1,1,0,0,0,0,1,0,0,16.788342
cp,raipur,101015,1906,45858525.71885681,2622512,19868708,0,0,1,1,1,0,0,0,0,1,0,0,16.804657
cp,raipur,101015,1907,44136055.49734497,2372799,17743984,0,0,1,1,1,0,0,0,0,1,0,0,16.691557
cp,raipur,101015,1908,83131601.03759766,2636921,29217438,0,0,1,1,1,0,0,0,0,1,0,0,17.190277
cp,raipur,101015,1909,69870040.40397263,2808981,29089432,0,0,1,1,1,0,0,0,0,1,0,0,17.185886
cp,raipur,101015,1910,69284233.02484131,2950105,29414940,0,0,1,1,1,0,0,0,0,1,0,0,17.197014
cp,raipur,101015,1911,78342725.19544983,3115994,33268534,0,0,1,1,1,0,0,0,0,1,0,0,17.320122
cp,raipur,101015,1912,74185159.21368408,3001317,29197002,0,0,1,1,1,0,0,0,0,1,0,0,17.189577
cp,raipur,101015,1913,55391937.09398651,2924519,22117392,0,0,1,1,1,0,0,0,0,1,0,0,16.911875
cp,raipur,101015,1914,80787508.07575989,3040318,28916664,0,0,1,1,1,0,0,0,0,1,0,0,17.179928
cp,raipur,101015,1915,91899209.55349731,2977205,33127342,0,0,1,1,1,0,0,0,0,1,0,0,17.31587
cp,raipur,101015,1916,81117969.77102661,3027881,29155150,0,0,1,1,1,0,0,0,0,1,0,0,17.188143
cp,raipur,101015,1917,84073956.52101135,3021129,31156060,0,0,1,1,1,0,0,0,0,1,0,0,17.254519
cp,raipur,101015,1918,65842894.36614227,2578791,15138528,0,0,1,1,1,0,0,0,0,1,0,0,16.532753
cp,raipur,101015,1919,91821049.67095947,2764488,17070346,0,0,1,1,1,0,0,0,0,1,0,0,16.652853
cp,raipur,101015,1920,101041308.8103485,2562271,18566070,0,0,1,1,1,0,0,0,0,1,0,0,16.736847
cp,raipur,101015,1921,123643694.6246338,2770969.5,24933204,0,0,1,1,1,0,0,0,0,1,0,0,17.031712
cp,raipur,101015,1922,81948674.26953125,2979669,23631882,0,0,1,1,1,0,0,0,0,1,0,0,16.978107
cp,raipur,101015,1923,81169114.51043701,3141413.3,23405946,0,0,1,1,1,0,0,0,0,1,0,0,16.9685
cp,raipur,101015,1924,73976638.84411621,3160651.3,17593540,0,0,1,1,1,0,0,0,0,1,0,0,16.683043
